ID,HasURL-TW,HasMedia-Tw,Friends,Tweets,Followers,Verified,Listed,Description,Image,User-URL,Age,VT,Label
1363730504080580613,0,1,798,46721,472,0,14,21,0,1,13,0,__label1__
1363730798889721857,0,0,798,46721,472,0,14,21,0,1,13,0,__label1__
1363731060094341121,0,1,798,46721,472,0,14,21,0,1,13,0,__label1__
1363731244043878404,0,1,798,46721,472,0,14,21,0,1,13,0,__label1__
1363731923735052288,0,0,798,46721,472,0,14,21,0,1,13,0,__label1__
1363734011059838978,0,0,385,24318,586,0,15,96,0,1,13,0,__label1__
1363734131021144064,0,1,798,46721,472,0,14,21,0,1,13,0,__label1__
1363734320540704769,0,0,374,23166,138,0,1,89,1,0,2,0,__label1__
1363734330107912193,0,0,374,23166,138,0,1,89,1,0,2,0,__label1__
1363734470831075328,0,1,374,23166,138,0,1,89,1,0,2,0,__label1__
1363734489109774339,0,1,374,23166,138,0,1,89,1,0,2,0,__label1__
1363734488375828481,0,1,374,23166,138,0,1,89,1,0,2,0,__label1__
1363734596861497344,0,1,798,46721,472,0,14,21,0,1,13,0,__label1__
1363734698409746433,0,0,798,46721,472,0,14,21,0,1,13,0,__label1__
1363734748733054976,0,1,798,46721,472,0,14,21,0,1,13,0,__label1__
1363735482211831809,0,0,798,46721,472,0,14,21,0,1,13,0,__label1__
1363735827495481345,0,1,798,46721,472,0,14,21,0,1,13,0,__label1__
1363736783847124992,0,0,798,46721,472,0,14,21,0,1,13,0,__label1__
1363737053696036864,0,0,798,46721,472,0,14,21,0,1,13,0,__label1__
1363738243561381891,0,0,374,23166,138,0,1,89,1,0,2,0,__label1__
1363738247386566656,0,0,374,23166,138,0,1,89,1,0,2,0,__label1__
1363738246962950147,0,0,374,23166,138,0,1,89,1,0,2,0,__label1__
1363738244005978112,0,0,374,23166,138,0,1,89,1,0,2,0,__label1__
1363738336410677249,0,1,374,23166,138,0,1,89,1,0,2,0,__label1__
1363738354899177473,0,1,374,23166,138,0,1,89,1,0,2,0,__label1__
1363738358829187073,0,1,374,23166,138,0,1,89,1,0,2,0,__label1__
1363748698472148995,0,0,798,46721,472,0,14,21,0,1,13,0,__label1__
1363749253034688513,0,0,385,24318,586,0,15,96,0,1,13,0,__label1__
1363752133993062402,0,0,374,23166,138,0,1,89,1,0,2,0,__label1__
1363775612763205633,0,0,798,46721,472,0,14,21,0,1,13,0,__label1__
1363777908473532418,0,0,374,23166,138,0,1,89,1,0,2,0,__label1__
1363777948030009344,0,0,1,2181617,34612,0,6813,49,1,0,6,0,__label1__
1363825924207226891,0,1,798,46721,472,0,14,21,0,1,13,0,__label1__
1363827287737716738,0,1,798,46721,472,0,14,21,0,1,13,0,__label1__
1363829090541850624,0,1,374,23166,138,0,1,89,1,0,2,0,__label1__
1363829088545370119,0,0,374,23166,138,0,1,89,1,0,2,0,__label1__
1363832215445061637,0,0,798,46721,472,0,14,21,0,1,13,0,__label1__
1363832806430957570,0,0,374,23166,138,0,1,89,1,0,2,0,__label1__
1363855579580493832,0,1,798,46721,472,0,14,21,0,1,13,0,__label1__
1363868534971990030,0,1,374,23166,138,0,1,89,1,0,2,0,__label1__
1363878909276803077,0,0,798,46721,472,0,14,21,0,1,13,0,__label1__
1363883204592205826,0,0,374,23166,138,0,1,89,1,0,2,0,__label1__
1363890037654491142,0,1,798,46721,472,0,14,21,0,1,13,0,__label1__
1363893463457087492,0,1,374,23166,138,0,1,89,1,0,2,0,__label1__
1363895245218451457,0,1,117,6568,5059,0,104,135,0,1,5,0,__label1__
1363897218361606146,0,0,374,23166,138,0,1,89,1,0,2,0,__label1__
1363897982198763520,0,1,16,56,16,0,0,175,1,1,9,0,__label1__
1363903275356090368,0,0,798,46721,472,0,14,21,0,1,13,0,__label1__
1363905816353533953,0,0,374,23166,138,0,1,89,1,0,2,0,__label1__
1363919587142606848,0,1,798,46721,472,0,14,21,0,1,13,0,__label1__
1363920293677445124,0,0,1048,26125,2769,0,67,159,1,0,4,0,__label1__
1363922592634187778,0,0,798,46721,472,0,14,21,0,1,13,0,__label1__
1363922755016679424,0,0,385,24318,586,0,15,96,0,1,13,0,__label1__
1363923031593156610,0,0,798,46721,472,0,14,21,0,1,13,0,__label1__
1363923071938269186,0,0,798,46721,472,0,14,21,0,1,13,0,__label1__
1363924717892173826,0,0,374,23166,138,0,1,89,1,0,2,0,__label1__
1363924720752734208,0,0,374,23166,138,0,1,89,1,0,2,0,__label1__
1363924723529379840,0,0,374,23166,138,0,1,89,1,0,2,0,__label1__
1363949178636894216,0,1,798,46721,472,0,14,21,0,1,13,0,__label1__
1363951651254652941,0,1,374,23166,138,0,1,89,1,0,2,0,__label1__
1363977756950679556,0,0,242,3295,27,0,0,0,1,0,12,0,__label1__
1363977828815966208,0,0,242,3295,27,0,0,0,1,0,12,0,__label1__
1363991215599874052,1,1,270,10573,1550,0,75,47,0,1,4,0,__label1__
1348421732122689536,0,0,778,35987,431,0,11,21,0,1,13,0,__label1__
1348425552764436480,0,0,740,154251,2392,0,97,155,0,0,12,0,__label1__
1348456305594310656,0,0,1269,87199,599,0,18,111,0,1,9,0,__label1__
1348494733602152451,0,0,778,35987,431,0,11,21,0,1,13,0,__label1__
1348501255015059457,0,0,778,35987,431,0,11,21,0,1,13,0,__label1__
1348505032065429506,0,0,778,35987,431,0,11,21,0,1,13,0,__label1__
1348506224816488449,0,0,384,14052,497,0,12,96,0,1,13,0,__label1__
1348506581722345472,0,0,384,14052,497,0,12,96,0,1,13,0,__label1__
1348509032101924865,0,0,778,35987,431,0,11,21,0,1,13,0,__label1__
1348513693596864512,0,0,778,35987,431,0,11,21,0,1,13,0,__label1__
1348542597422317570,0,0,778,35987,431,0,11,21,0,1,13,0,__label1__
1348548199531769858,1,1,264,9684,1404,0,66,0,0,1,4,0,__label1__
1348548490075332608,0,0,5,84,48,0,1,7,1,0,4,0,__label1__
1348550437658497025,1,0,64,3376,92,0,5,0,1,0,3,0,__label1__
1348554521925066752,0,0,778,35987,431,0,11,21,0,1,13,0,__label1__
1348572539262390276,0,0,5,84,48,0,1,7,1,0,4,0,__label1__
1348577935905619969,1,1,264,9684,1404,0,66,0,0,1,4,0,__label1__
1348604623112663040,1,0,64,3376,92,0,5,0,1,0,3,0,__label1__
1348646267375779841,0,0,778,35987,431,0,11,21,0,1,13,0,__label1__
1348725722127478789,0,0,778,35987,431,0,11,21,0,1,13,0,__label1__
1348734469264457729,0,0,778,35987,431,0,11,21,0,1,13,0,__label1__
1348746912329945088,1,1,264,9684,1404,0,66,0,0,1,4,0,__label1__
1348759203800866819,0,0,778,35987,431,0,11,21,0,1,13,0,__label1__
1350990443664859137,1,0,10,244,11,0,1,64,0,0,3,0,__label1__
1351079453296910337,0,1,779,36862,439,0,12,21,0,1,13,0,__label1__
1351081897934385156,0,1,779,36862,439,0,12,21,0,1,13,0,__label1__
1351081941404147712,0,1,779,36862,439,0,12,21,0,1,13,0,__label1__
1351084630204702725,0,1,779,36862,439,0,12,21,0,1,13,0,__label1__
1351099162742415366,0,0,779,36862,439,0,12,21,0,1,13,0,__label1__
1351106347274809344,0,1,779,36862,439,0,12,21,0,1,13,0,__label1__
1351130536253730823,0,1,779,36862,439,0,12,21,0,1,13,0,__label1__
1351131004036145158,0,0,779,36862,439,0,12,21,0,1,13,0,__label1__
1351132659754397698,0,1,779,36862,439,0,12,21,0,1,13,0,__label1__
1351238190846386177,0,0,779,36862,439,0,12,21,0,1,13,0,__label1__
1351239626606972935,0,0,384,15308,500,0,14,96,0,1,13,0,__label1__
1351256089707347974,0,1,779,36862,439,0,12,21,0,1,13,0,__label1__
1351260331637669890,0,1,4512,20409,6658,0,289,158,0,1,13,0,__label1__
1351261828794511364,0,0,384,15308,500,0,14,96,0,1,13,0,__label1__
1351262128414474240,0,0,1268,89176,609,0,19,111,0,1,9,0,__label1__
1351262353032171522,0,0,1477,83446,1167,0,22,151,1,1,2,0,__label1__
1351262770763714560,0,0,779,36862,439,0,12,21,0,1,13,0,__label1__
1351314865147813891,0,0,779,36862,439,0,12,21,0,1,13,0,__label1__
1351317776959467520,0,1,779,36862,439,0,12,21,0,1,13,0,__label1__
1353495056817250304,0,1,4517,20488,6672,0,292,158,0,1,13,0,__label1__
1353503272250826759,0,0,848,1873,79,0,2,27,1,0,2,0,__label1__
1353504636225916929,0,0,384,17188,506,0,12,96,0,1,13,0,__label1__
1353505156768272384,0,0,10,259,11,0,1,64,0,0,3,0,__label1__
1353508914856398855,0,0,2314,31645,830,0,66,160,1,0,12,0,__label1__
1353832352494059520,1,0,67,5453,99,0,9,0,0,0,10,0,__label1__
1368865621409210368,0,1,117,6629,5134,0,103,135,0,1,5,0,__label1__
1368867835833954304,0,0,384,27974,609,0,15,96,0,1,13,0,__label1__
1368881833144971264,0,0,1121,26732,2830,0,65,159,1,0,4,0,__label1__
1368881906310381569,0,0,1121,26732,2830,0,65,159,1,0,4,0,__label1__
1368911780789981187,0,0,746,156906,2478,0,101,155,0,0,12,0,__label1__
1371255840280170503,0,1,283,331,518,0,17,48,0,0,13,0,__label1__
1371274142054420489,0,0,84,17118,334,0,24,136,1,0,11,0,__label1__
1371274858521235460,0,0,84,17118,334,0,24,136,1,0,11,0,__label1__
1371290570895728644,1,0,84,17118,334,0,24,136,1,0,11,0,__label1__
1371291305993777152,1,0,384,29835,634,0,16,96,0,1,13,0,__label1__
1371298539888852993,0,0,1150,27062,2866,0,65,159,1,0,4,0,__label1__
1371299363268521984,0,0,384,29835,634,0,16,96,0,1,13,0,__label1__
1371310543433166850,0,0,33,4,3,0,0,0,1,0,2,0,__label1__
1371422948616196098,0,0,3919,4674,1159,0,28,92,0,1,13,0,__label1__
1371424081577443336,0,0,394,12444,1275,0,209,77,0,1,13,0,__label1__
1371424707707338752,0,0,872,20813,5489,0,117,122,0,1,13,0,__label1__
1371465284477972481,0,0,1150,27062,2866,0,65,159,1,0,4,0,__label1__
1371562813295038470,0,1,308,94,42,0,0,74,1,0,4,0,__label1__
1373864276595769344,0,1,4505,21164,6867,0,291,158,0,1,13,0,__label1__
1373865769503756288,0,0,384,31615,656,0,16,96,0,1,13,0,__label1__
1373909354211012610,1,1,272,11499,1588,0,74,47,0,1,4,0,__label1__
1373912824351584259,0,0,288,10293,215,0,8,132,1,0,5,0,__label1__
1373924357588721664,0,1,9,1047,77,0,3,7,1,0,4,0,__label1__
1373924845419778051,1,1,272,11499,1588,0,74,47,0,1,4,0,__label1__
1373928697057538050,0,0,288,10293,215,0,8,132,1,0,5,0,__label1__
1373951965831462919,1,1,73,3993,105,0,5,0,1,0,3,0,__label1__
1373952280219721729,1,1,73,3993,105,0,5,0,1,0,3,0,__label1__
1373972583738077184,1,1,73,3993,105,0,5,0,1,0,3,0,__label1__
1373978304252833794,1,1,272,11499,1588,0,74,47,0,1,4,0,__label1__
1373978618364268545,1,1,272,11499,1588,0,74,47,0,1,4,0,__label1__
1373978955984728064,1,1,272,11499,1588,0,74,47,0,1,4,0,__label1__
1373979211833036811,1,1,272,11499,1588,0,74,47,0,1,4,0,__label1__
1373979640054751235,1,1,272,11499,1588,0,74,47,0,1,4,0,__label1__
1373979989683494917,1,1,272,11499,1588,0,74,47,0,1,4,0,__label1__
1373980400591151104,1,1,272,11499,1588,0,74,47,0,1,4,0,__label1__
1373980897620291589,1,1,272,11499,1588,0,74,47,0,1,4,0,__label1__
1373981279029358596,1,1,272,11499,1588,0,74,47,0,1,4,0,__label1__
1373995982027780103,1,1,272,11499,1588,0,74,47,0,1,4,0,__label1__
1373999581688565761,0,1,9,1047,77,0,3,7,1,0,4,0,__label1__
1374000135848435723,0,1,9,1047,77,0,3,7,1,0,4,0,__label1__
1374000372600082436,0,1,9,1047,77,0,3,7,1,0,4,0,__label1__
1374000582935990278,0,1,9,1047,77,0,3,7,1,0,4,0,__label1__
1374000774691188741,0,1,9,1047,77,0,3,7,1,0,4,0,__label1__
1374065137242443783,1,1,73,3993,105,0,5,0,1,0,3,0,__label1__
1374066012572712960,0,1,73,3993,105,0,5,0,1,0,3,0,__label1__
1374066666666041345,1,1,73,3993,105,0,5,0,1,0,3,0,__label1__
1374066934065467393,1,1,73,3993,105,0,5,0,1,0,3,0,__label1__
1374068915110744068,0,1,73,3993,105,0,5,0,1,0,3,0,__label1__
1357868886444544000,1,0,84,15774,333,0,24,136,1,0,11,0,__label1__
1357869070335397889,1,0,84,15774,333,0,24,136,1,0,11,0,__label1__
1357959011765788673,0,0,385,20247,541,0,13,96,0,1,13,0,__label1__
1357994707419299841,0,1,4524,20633,6719,0,292,158,0,1,13,0,__label1__
1357995255409373185,0,0,21700,192819,20376,0,577,146,0,0,7,0,__label1__
1357996203590504449,0,0,385,20247,541,0,13,96,0,1,13,0,__label1__
1358020539973914626,0,0,10,285,12,0,1,64,0,0,3,0,__label1__
1358120336454160386,1,1,269,10298,1540,0,0,47,0,1,4,0,__label1__
1358160513050509315,0,1,366,268,139,0,2,93,0,0,13,0,__label1__
1360387811224870912,0,0,96,406,172,0,0,145,0,1,8,0,__label1__
1360388169800110081,0,0,1278,97142,673,0,20,156,0,1,9,0,__label1__
1360388687649853442,1,0,84,16044,332,0,24,136,1,0,11,0,__label1__
1360395860081737731,1,0,84,16044,332,0,24,136,1,0,11,0,__label1__
1360395865274216452,0,1,84,16044,332,0,24,136,1,0,11,0,__label1__
1360395861725900800,0,0,84,16044,332,0,24,136,1,0,11,0,__label1__
1360400442396528644,1,0,84,16044,332,0,24,136,1,0,11,0,__label1__
1360400447240982530,0,1,84,16044,332,0,24,136,1,0,11,0,__label1__
1360439488686682115,0,1,349,613,67,0,3,122,0,1,11,0,__label1__
1360445630318018560,1,1,269,10381,1542,0,74,47,0,1,4,0,__label1__
1360462366404579330,0,1,67,3599,98,0,5,0,1,0,3,0,__label1__
1360606587333742596,0,0,81,612,7,0,0,64,0,0,12,0,__label1__
1360607991620370434,0,1,453,22244,4716,0,126,120,0,1,7,0,__label1__
1360608713757843457,0,0,385,21923,557,0,14,96,0,1,13,0,__label1__
1360608762436980740,0,0,8,82180,1561,0,25,65,1,0,3,0,__label1__
1360678954663895041,0,0,1032,25915,2736,0,66,159,1,0,4,0,__label1__
1362915167432941577,0,0,263,99260,700,0,20,135,0,1,9,0,__label1__
1362986229009121287,0,0,798,46256,469,0,14,21,0,1,13,0,__label1__
1362986973170987009,0,0,386,23755,581,0,15,96,0,1,13,0,__label1__
1362987267346759683,0,0,263,99260,700,0,20,135,0,1,9,0,__label1__
1362987613968293890,0,0,369,22336,133,0,1,89,1,0,2,0,__label1__
1363000659394592768,0,1,798,46256,469,0,14,21,0,1,13,0,__label1__
1363001872194404352,0,1,369,22336,133,0,1,89,1,0,2,0,__label1__
1363001877009424387,0,1,798,46256,469,0,14,21,0,1,13,0,__label1__
1363001879752507395,0,1,798,46256,469,0,14,21,0,1,13,0,__label1__
1363004320808136705,0,1,798,46256,469,0,14,21,0,1,13,0,__label1__
1363005672317673474,0,0,798,46256,469,0,14,21,0,1,13,0,__label1__
1363005775430492160,0,1,369,22336,133,0,1,89,1,0,2,0,__label1__
1363005773769568257,0,1,369,22336,133,0,1,89,1,0,2,0,__label1__
1363005780216152066,0,1,369,22336,133,0,1,89,1,0,2,0,__label1__
1363006315094827009,0,0,798,46256,469,0,14,21,0,1,13,0,__label1__
1363009359685554176,0,0,369,22336,133,0,1,89,1,0,2,0,__label1__
1363009375854600193,0,0,369,22336,133,0,1,89,1,0,2,0,__label1__
1363030149315260417,0,1,798,46256,469,0,14,21,0,1,13,0,__label1__
1363033403684245505,0,1,369,22336,133,0,1,89,1,0,2,0,__label1__
1363042907234721794,0,1,798,46256,469,0,14,21,0,1,13,0,__label1__
1363045391529242624,0,1,798,46256,469,0,14,21,0,1,13,0,__label1__
1363046231661043713,0,1,369,22336,133,0,1,89,1,0,2,0,__label1__
1363046252989083651,0,1,369,22336,133,0,1,89,1,0,2,0,__label1__
1363047013974073347,0,0,798,46256,469,0,14,21,0,1,13,0,__label1__
1363047082668523523,0,1,386,23755,581,0,15,96,0,1,13,0,__label1__
1363047158656638976,0,1,798,46256,469,0,14,21,0,1,13,0,__label1__
1363047350424522753,0,1,386,23755,581,0,15,96,0,1,13,0,__label1__
1363047745750147072,0,1,798,46256,469,0,14,21,0,1,13,0,__label1__
1363049777278107648,0,0,369,22336,133,0,1,89,1,0,2,0,__label1__
1363049821737730051,0,1,369,22336,133,0,1,89,1,0,2,0,__label1__
1363049821314183168,0,1,369,22336,133,0,1,89,1,0,2,0,__label1__
1363051468551454721,0,0,798,46256,469,0,14,21,0,1,13,0,__label1__
1363053486569631748,0,0,369,22336,133,0,1,89,1,0,2,0,__label1__
1363054060106964992,0,0,798,46256,469,0,14,21,0,1,13,0,__label1__
1363054684248899589,0,0,386,23755,581,0,15,96,0,1,13,0,__label1__
1363057226026528774,0,0,369,22336,133,0,1,89,1,0,2,0,__label1__
1363076785777352704,0,0,798,46256,469,0,14,21,0,1,13,0,__label1__
1363077154372792323,0,0,798,46256,469,0,14,21,0,1,13,0,__label1__
1363077566547038209,0,0,386,23755,581,0,15,96,0,1,13,0,__label1__
1363077951798059009,0,0,386,23755,581,0,15,96,0,1,13,0,__label1__
1363080197583622145,0,0,369,22336,133,0,1,89,1,0,2,0,__label1__
1363080198753837056,0,0,369,22336,133,0,1,89,1,0,2,0,__label1__
1363090541861240839,1,1,270,10514,1548,0,75,47,0,1,4,0,__label1__
1363090689119162371,1,1,270,10514,1548,0,75,47,0,1,4,0,__label1__
1363091791424212993,0,1,798,46256,469,0,14,21,0,1,13,0,__label1__
1363092981662642178,0,1,7,272,65,0,3,7,1,0,4,0,__label1__
1363093015032692739,0,0,386,23755,581,0,15,96,0,1,13,0,__label1__
1363095323296620549,0,0,369,22336,133,0,1,89,1,0,2,0,__label1__
1363100324693749762,0,1,798,46256,469,0,14,21,0,1,13,0,__label1__
1363102929658535944,0,1,369,22336,133,0,1,89,1,0,2,0,__label1__
1363116950428127232,0,0,798,46256,469,0,14,21,0,1,13,0,__label1__
1363118325522259969,0,1,798,46256,469,0,14,21,0,1,13,0,__label1__
1363118327191793665,0,0,369,22336,133,0,1,89,1,0,2,0,__label1__
1363118685234282496,0,0,798,46256,469,0,14,21,0,1,13,0,__label1__
1363118896836976640,0,0,798,46256,469,0,14,21,0,1,13,0,__label1__
1363122136748089350,0,0,369,22336,133,0,1,89,1,0,2,0,__label1__
1363122138614554627,0,0,369,22336,133,0,1,89,1,0,2,0,__label1__
1363122173062361091,0,1,369,22336,133,0,1,89,1,0,2,0,__label1__
1363122482228715528,0,0,386,23755,581,0,15,96,0,1,13,0,__label1__
1363126263167266818,0,0,798,46256,469,0,14,21,0,1,13,0,__label1__
1363129799397490692,0,0,369,22336,133,0,1,89,1,0,2,0,__label1__
1363130701227446274,0,0,386,23755,581,0,15,96,0,1,13,0,__label1__
1363167579435655168,0,0,798,46256,469,0,14,21,0,1,13,0,__label1__
1363171880388222980,0,0,369,22336,133,0,1,89,1,0,2,0,__label1__
1363185807746564096,0,0,798,46256,469,0,14,21,0,1,13,0,__label1__
1363187008781352967,0,0,369,22336,133,0,1,89,1,0,2,0,__label1__
1363189935923150849,0,0,798,46256,469,0,14,21,0,1,13,0,__label1__
1363190636929777664,0,0,386,23755,581,0,15,96,0,1,13,0,__label1__
1363190871047499777,0,0,369,22336,133,0,1,89,1,0,2,0,__label1__
1363191724030443521,0,1,798,46256,469,0,14,21,0,1,13,0,__label1__
1363191836773392391,0,1,798,46256,469,0,14,21,0,1,13,0,__label1__
1363192688774905858,0,0,798,46256,469,0,14,21,0,1,13,0,__label1__
1363194599280377859,0,0,369,22336,133,0,1,89,1,0,2,0,__label1__
1363194623884201989,0,1,369,22336,133,0,1,89,1,0,2,0,__label1__
1363194626019102725,0,1,369,22336,133,0,1,89,1,0,2,0,__label1__
1363208427741327364,0,0,798,46256,469,0,14,21,0,1,13,0,__label1__
1363209789745029123,0,0,369,22336,133,0,1,89,1,0,2,0,__label1__
1363214878350004225,1,1,270,10514,1548,0,75,47,0,1,4,0,__label1__
1363216508000694273,1,1,270,10514,1548,0,75,47,0,1,4,0,__label1__
1363246399769354243,0,0,288,9955,212,0,9,132,1,0,5,0,__label1__
1363246458586062849,0,0,288,9955,212,0,9,132,1,0,5,0,__label1__
1363264999033028613,0,0,798,46256,469,0,14,21,0,1,13,0,__label1__
1363266110280335368,0,0,386,23755,581,0,15,96,0,1,13,0,__label1__
1363267163910455306,0,0,369,22336,133,0,1,89,1,0,2,0,__label1__
1363274318654758917,0,0,263,99260,700,0,20,135,0,1,9,0,__label1__
1365455504181403653,1,1,269,10726,1555,0,74,47,0,1,4,0,__label1__
1365481509726035968,1,1,269,10726,1555,0,74,47,0,1,4,0,__label1__
1365528487688163330,0,0,288,10042,214,0,9,132,1,0,5,0,__label1__
1365531429875122179,0,0,384,25639,590,0,15,96,0,1,13,0,__label1__
1365537099881926657,0,0,251,100910,714,0,20,71,0,1,9,0,__label1__
1365664408018563072,0,0,1706,97212,1306,0,25,151,1,1,2,0,__label1__
1365699655837700099,1,0,98,217,45,0,0,0,1,0,3,0,__label1__
1350239740662988801,1,1,264,9768,1404,0,66,0,0,1,4,0,__label1__
1350245576911118336,0,0,666,3867,647,0,10,158,1,1,5,0,__label1__
1350248351602778118,0,1,778,36487,434,0,12,21,0,1,13,0,__label1__
1350261688923262977,0,1,778,36487,434,0,12,21,0,1,13,0,__label1__
1350262005165383681,0,1,778,36487,434,0,12,21,0,1,13,0,__label1__
1350262017794433024,0,1,778,36487,434,0,12,21,0,1,13,0,__label1__
1350301582802370561,1,1,1290,70211,2016,0,196,162,1,1,11,0,__label1__
1350302985465651201,1,1,1290,70211,2016,0,196,162,1,1,11,0,__label1__
1350332388350414850,1,1,264,9768,1404,0,66,0,0,1,4,0,__label1__
1350333197318385667,1,1,264,9768,1404,0,66,0,0,1,4,0,__label1__
1350344194573828096,0,0,288,9594,211,0,9,132,1,0,5,0,__label1__
1350344212399546370,0,0,288,9594,211,0,9,132,1,0,5,0,__label1__
1350363656714821632,0,0,666,3867,647,0,10,158,1,1,5,0,__label1__
1350386338516766724,1,1,264,9768,1404,0,66,0,0,1,4,0,__label1__
1350387138982891520,0,0,666,3867,647,0,10,158,1,1,5,0,__label1__
1350388229048946698,0,0,288,9594,211,0,9,132,1,0,5,0,__label1__
1350388862749560836,1,1,264,9768,1404,0,66,0,0,1,4,0,__label1__
1350404029835169796,1,1,1290,70211,2016,0,196,162,1,1,11,0,__label1__
1350408492092280833,1,1,264,9768,1404,0,66,0,0,1,4,0,__label1__
1350408596362694661,1,1,1290,70211,2016,0,196,162,1,1,11,0,__label1__
1350413559402881024,1,1,1290,70211,2016,0,196,162,1,1,11,0,__label1__
1350419117954613248,0,0,3580,20423,126,0,2,153,0,1,4,0,__label1__
1350427228459458561,0,1,778,36487,434,0,12,21,0,1,13,0,__label1__
1350427255160373248,0,1,778,36487,434,0,12,21,0,1,13,0,__label1__
1352775741256081408,0,1,1289,70463,2023,0,198,162,1,1,11,0,__label1__
1352777100558622720,1,1,267,9910,1414,0,67,0,0,1,4,0,__label1__
1352787374653243394,0,1,790,37884,447,0,12,21,0,1,13,0,__label1__
1352787444433879040,0,1,790,37884,447,0,12,21,0,1,13,0,__label1__
1352787493767286784,0,1,790,37884,447,0,12,21,0,1,13,0,__label1__
1352794426851151872,0,1,384,16650,504,0,12,96,0,1,13,0,__label1__
1352799826346389504,0,1,790,37884,447,0,12,21,0,1,13,0,__label1__
1352811481302245376,0,0,74,953,65,0,1,62,1,0,7,0,__label1__
1352832972378923009,1,1,267,9910,1414,0,67,0,0,1,4,0,__label1__
1352843305638215680,0,0,288,9668,210,0,9,132,1,0,5,0,__label1__
1352845780219031552,0,1,4518,20473,6679,0,291,158,0,1,13,0,__label1__
1352847201119195136,0,0,3279,41797,292,0,129,151,1,0,8,0,__label1__
1352847991791640577,0,0,384,16650,504,0,12,96,0,1,13,0,__label1__
1352849948325289984,1,0,65,3455,93,0,5,0,1,0,3,0,__label1__
1352850256078249984,0,0,836,1787,75,0,3,27,1,0,2,0,__label1__
1352870007638732803,0,1,790,37884,447,0,12,21,0,1,13,0,__label1__
1352880890700029953,0,1,790,37884,447,0,12,21,0,1,13,0,__label1__
